timestamp,repository,clones_count,clones_uniques,views_count,views_uniques,top_referrer,top_referrer_count,top_referrer_uniques,total_referrer_count,total_referrer_uniques,distinct_referrers,top_path,top_path_count,top_path_uniques,total_path_count,total_path_uniques,distinct_paths,readme_views,readme_uniques
2024-11-11,ccpnc-nomad-oasis,18,6,49,2,github.com,4,1,4,1,1,/CCP-NC/ccpnc-nomad-oasis,13,2,42,12,10,0,0
2024-11-11,crystcif-parse,4,1,3,2,none,0,0,0,0,0,/CCP-NC/crystcif-parse,2,1,2,1,1,0,0
2024-11-11,crystvis-js,4,1,2,1,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-11,dipolar_averages,5,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-11,magresview,5,2,1,1,none,0,0,0,0,0,/CCP-NC/magresview,1,1,1,1,1,0,0
2024-11-11,magresview-2,4,1,22,9,none,0,0,0,0,0,/CCP-NC/magresview-2/issues,5,5,19,17,8,0,0
2024-11-11,make-supercell,4,1,20,13,Google,17,10,17,10,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,13,9,19,15,4,0,0
2024-11-11,metrics,207,44,72,2,github.com,5,2,5,2,1,/CCP-NC/metrics/actions/workflows/org-traffic-collector.yml,15,1,58,11,10,0,0
2024-11-11,nomad-parser-magres,29,5,97,5,github.com,8,1,9,2,2,/CCP-NC/nomad-parser-magres,20,5,68,21,10,0,0
2024-11-11,orgdisord,4,1,14,11,none,0,0,0,0,0,/CCP-NC/orgdisord,14,11,14,11,1,0,0
2024-11-11,parse-fmt,5,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-11,pspot-site,4,1,4,1,Google,4,1,4,1,1,/CCP-NC/pspot-site/tree/master,2,1,4,3,3,0,0
2024-11-11,pynics,7,3,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-11-11,soprano,8,5,21,5,Google,7,3,7,3,1,/CCP-NC/soprano,5,4,15,13,10,0,0
2024-11-11,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-12,.github,4,1,8,1,none,0,0,0,0,0,/CCP-NC/.github/tree/main/profile,1,1,1,1,1,0,0
2024-11-12,castepconv,6,3,22,4,castep-docs.github.io,16,2,19,3,2,/CCP-NC/castepconv,7,4,21,13,10,0,0
2024-11-12,ccpnc-database,18,8,100,3,none,0,0,0,0,0,/CCP-NC/ccpnc-database,23,2,63,13,10,0,0
2024-11-12,ccpnc-nomad-oasis,18,6,49,2,github.com,4,1,4,1,1,/CCP-NC/ccpnc-nomad-oasis,13,2,42,12,10,0,0
2024-11-12,crystcif-parse,4,1,3,2,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,3,2,3,2,1,0,0
2024-11-12,crystvis-js,4,1,4,2,none,0,0,0,0,0,/ccp-nc/crystvis-js,2,1,2,1,1,0,0
2024-11-12,dipolar_averages,5,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-12,magresview,5,2,1,1,none,0,0,0,0,0,/CCP-NC/magresview,1,1,1,1,1,0,0
2024-11-12,magresview-2,4,1,20,8,none,0,0,0,0,0,/CCP-NC/magresview-2/issues,5,5,19,17,8,0,0
2024-11-12,make-supercell,4,1,21,14,Google,19,12,19,12,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,15,11,21,17,4,0,0
2024-11-12,metrics,211,45,72,2,github.com,2,1,2,1,1,/CCP-NC/metrics/actions/workflows/org-traffic-collector.yml,13,1,44,11,10,0,0
2024-11-12,nomad-parser-magres,34,5,117,6,github.com,8,1,9,2,2,/CCP-NC/nomad-parser-magres,24,5,77,21,10,0,0
2024-11-12,orgdisord,4,1,14,11,none,0,0,0,0,0,/CCP-NC/orgdisord,14,11,14,11,1,0,0
2024-11-12,parse-fmt,5,2,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-12,pspot-site,4,1,4,1,Google,4,1,4,1,1,/CCP-NC/pspot-site/tree/master,2,1,4,3,3,0,0
2024-11-12,pynics,8,3,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-11-12,soprano,7,4,50,6,Google,9,4,9,4,1,/CCP-NC/soprano,8,5,20,16,10,0,0
2024-11-12,staged-recipes,4,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-13,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-13,castepconv,2,2,23,5,castep-docs.github.io,16,2,20,4,2,/CCP-NC/castepconv,8,5,22,14,10,0,0
2024-11-13,ccpnc-database,13,6,88,3,none,0,0,0,0,0,/CCP-NC/ccpnc-database,15,2,33,12,10,0,0
2024-11-13,ccpnc-nomad-oasis,18,6,49,2,github.com,4,1,4,1,1,/CCP-NC/ccpnc-nomad-oasis,13,2,42,12,10,0,0
2024-11-13,crystcif-parse,0,0,3,2,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,3,2,3,2,1,0,0
2024-11-13,crystvis-js,0,0,4,2,Google,2,1,2,1,1,/ccp-nc/crystvis-js,2,1,4,2,2,0,0
2024-11-13,dipolar_averages,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-13,magresview,0,0,3,3,none,0,0,0,0,0,/CCP-NC/magresview,2,2,2,2,1,0,0
2024-11-13,magresview-2,0,0,38,8,none,0,0,0,0,0,/CCP-NC/magresview-2/blob/main/README.md,6,2,34,22,10,0,0
2024-11-13,make-supercell,1,1,21,14,Google,19,12,19,12,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,15,11,21,17,4,0,0
2024-11-13,metrics,60,25,1,1,github.com,1,1,1,1,1,/CCP-NC/metrics,1,1,1,1,1,0,0
2024-11-13,nomad-parser-magres,26,4,103,6,github.com,8,1,9,2,2,/CCP-NC/nomad-parser-magres,25,5,77,21,10,0,0
2024-11-13,orgdisord,0,0,14,11,none,0,0,0,0,0,/CCP-NC/orgdisord,14,11,14,11,1,0,0
2024-11-13,parse-fmt,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-13,pspot-site,0,0,5,2,Google,5,2,5,2,1,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,2,2,5,4,3,0,0
2024-11-13,pynics,4,2,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-11-13,soprano,3,3,60,6,Google,9,4,9,4,1,/CCP-NC/soprano,11,6,46,19,10,0,0
2024-11-13,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-14,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-14,castepconv,2,2,30,6,castep-docs.github.io,16,2,20,4,2,/CCP-NC/castepconv,8,5,22,14,10,0,0
2024-11-14,ccpnc-database,5,3,41,2,none,0,0,0,0,0,/CCP-NC/ccpnc-database,13,2,31,12,10,0,0
2024-11-14,ccpnc-nomad-oasis,18,6,51,3,github.com,4,1,4,1,1,/CCP-NC/ccpnc-nomad-oasis,14,3,44,14,10,0,0
2024-11-14,crystcif-parse,0,0,3,2,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,3,2,3,2,1,0,0
2024-11-14,crystvis-js,0,0,4,2,Google,2,1,2,1,1,/ccp-nc/crystvis-js,2,1,4,2,2,0,0
2024-11-14,dipolar_averages,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-14,magresview,0,0,8,5,Google,5,2,5,2,1,/CCP-NC/magresview,4,4,7,6,3,0,0
2024-11-14,magresview-2,0,0,39,9,none,0,0,0,0,0,/CCP-NC/magresview-2/blob/main/README.md,6,2,34,22,10,0,0
2024-11-14,make-supercell,1,1,20,14,Google,18,12,18,12,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,14,10,20,16,4,0,0
2024-11-14,metrics,55,25,4,1,none,0,0,0,0,0,/CCP-NC/metrics,1,1,4,4,4,0,0
2024-11-14,nomad-parser-magres,26,4,101,7,github.com,6,1,7,2,2,/CCP-NC/nomad-parser-magres,23,6,72,21,10,0,0
2024-11-14,orgdisord,0,0,23,14,ccp-nc.github.io,1,1,1,1,1,/CCP-NC/orgdisord,17,14,23,20,7,0,0
2024-11-14,parse-fmt,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-14,pspot-site,0,0,5,2,Google,5,2,5,2,1,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,2,2,5,4,3,0,0
2024-11-14,pynics,4,2,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-11-14,soprano,5,3,61,7,Google,11,6,11,6,1,/CCP-NC/soprano,13,7,48,20,10,0,0
2024-11-14,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-15,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-15,castepconv,3,3,28,6,castep-docs.github.io,19,2,23,4,2,/CCP-NC/castepconv,9,6,25,17,10,0,0
2024-11-15,ccpnc-database,5,3,39,2,none,0,0,0,0,0,/CCP-NC/ccpnc-database,13,2,31,12,10,0,0
2024-11-15,ccpnc-nomad-oasis,18,6,51,3,github.com,4,1,4,1,1,/CCP-NC/ccpnc-nomad-oasis,14,3,44,14,10,0,0
2024-11-15,crystcif-parse,0,0,3,2,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,3,2,3,2,1,0,0
2024-11-15,crystvis-js,0,0,4,2,Google,2,1,2,1,1,/ccp-nc/crystvis-js,2,1,4,2,2,0,0
2024-11-15,dipolar_averages,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-15,magresview,0,0,8,5,Google,6,3,6,3,1,/CCP-NC/magresview,5,5,8,7,3,0,0
2024-11-15,magresview-2,0,0,35,9,none,0,0,0,0,0,/CCP-NC/magresview-2,6,6,30,20,10,0,0
2024-11-15,make-supercell,1,1,27,18,Google,25,16,25,16,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,20,14,26,20,3,0,0
2024-11-15,metrics,54,24,4,1,none,0,0,0,0,0,/CCP-NC/metrics,1,1,4,4,4,0,0
2024-11-15,nomad-parser-magres,10,3,90,7,github.com,6,1,7,2,2,/CCP-NC/nomad-parser-magres,23,6,72,21,10,0,0
2024-11-15,orgdisord,0,0,22,14,ccp-nc.github.io,1,1,1,1,1,/CCP-NC/orgdisord,16,14,22,20,7,0,0
2024-11-15,parse-fmt,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-15,pspot-site,0,0,5,2,Google,5,2,5,2,1,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,2,2,5,4,3,0,0
2024-11-15,pynics,4,2,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-11-15,soprano,5,3,62,7,Google,11,6,11,6,1,/CCP-NC/soprano,13,7,48,20,10,0,0
2024-11-15,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-16,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-16,castepconv,3,3,28,6,castep-docs.github.io,19,2,23,4,2,/CCP-NC/castepconv,9,6,25,17,10,0,0
2024-11-16,ccpnc-database,5,3,39,2,none,0,0,0,0,0,/CCP-NC/ccpnc-database,11,2,29,12,10,0,0
2024-11-16,ccpnc-nomad-oasis,18,6,51,3,github.com,4,1,4,1,1,/CCP-NC/ccpnc-nomad-oasis,14,3,44,14,10,0,0
2024-11-16,crystcif-parse,0,0,3,2,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,3,2,3,2,1,0,0
2024-11-16,crystvis-js,0,0,4,2,Google,2,1,2,1,1,/ccp-nc/crystvis-js,2,1,4,2,2,0,0
2024-11-16,dipolar_averages,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-16,magresview,0,0,8,5,Google,6,3,6,3,1,/CCP-NC/magresview,5,5,8,7,3,0,0
2024-11-16,magresview-2,0,0,35,9,none,0,0,0,0,0,/CCP-NC/magresview-2,5,5,30,18,10,0,0
2024-11-16,make-supercell,1,1,29,20,Google,28,19,28,19,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,22,16,29,23,3,0,0
2024-11-16,metrics,52,23,4,1,none,0,0,0,0,0,/CCP-NC/metrics,1,1,4,4,4,0,0
2024-11-16,nomad-parser-magres,10,3,90,7,github.com,6,1,7,2,2,/CCP-NC/nomad-parser-magres,22,6,71,21,10,0,0
2024-11-16,orgdisord,0,0,22,14,ccp-nc.github.io,1,1,1,1,1,/CCP-NC/orgdisord,16,14,22,20,7,0,0
2024-11-16,parse-fmt,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-16,pspot-site,0,0,9,3,Google,7,3,7,3,1,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,3,3,7,6,3,0,0
2024-11-16,pynics,4,2,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-11-16,soprano,5,3,62,7,Google,11,6,11,6,1,/CCP-NC/soprano,14,7,49,20,10,0,0
2024-11-16,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-17,.github,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-17,castepconv,3,3,28,6,castep-docs.github.io,19,2,23,4,2,/CCP-NC/castepconv,9,6,25,17,10,0,0
2024-11-17,ccpnc-database,5,3,37,2,none,0,0,0,0,0,/CCP-NC/ccpnc-database,11,2,29,12,10,0,0
2024-11-17,ccpnc-nomad-oasis,18,6,51,3,github.com,4,1,4,1,1,/CCP-NC/ccpnc-nomad-oasis,14,3,44,14,10,0,0
2024-11-17,crystcif-parse,0,0,2,2,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,1,1,1,1,1,0,0
2024-11-17,crystvis-js,0,0,4,2,Google,2,1,2,1,1,/ccp-nc/crystvis-js,2,1,4,2,2,0,0
2024-11-17,dipolar_averages,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-17,magresview,0,0,8,5,Google,6,3,6,3,1,/CCP-NC/magresview,5,5,8,7,3,0,0
2024-11-17,magresview-2,0,0,31,7,none,0,0,0,0,0,/CCP-NC/magresview-2/blob/main/Dockerfile,5,1,28,16,10,0,0
2024-11-17,make-supercell,1,1,30,20,Google,29,19,29,19,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,22,16,30,24,4,0,0
2024-11-17,metrics,53,24,4,1,none,0,0,0,0,0,/CCP-NC/metrics,1,1,4,4,4,0,0
2024-11-17,nomad-parser-magres,10,3,89,7,github.com,6,1,7,2,2,/CCP-NC/nomad-parser-magres,22,6,71,21,10,0,0
2024-11-17,orgdisord,0,0,22,14,ccp-nc.github.io,1,1,1,1,1,/CCP-NC/orgdisord,16,14,22,20,7,0,0
2024-11-17,parse-fmt,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-17,pspot-site,0,0,9,3,Google,7,3,9,4,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,4,3,9,7,4,0,0
2024-11-17,pynics,4,2,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-11-17,soprano,5,3,62,7,Google,9,5,9,5,1,/CCP-NC/soprano,13,6,48,19,10,0,0
2024-11-17,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-18,.github,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-18,castepconv,2,2,30,7,castep-docs.github.io,19,2,23,4,2,/CCP-NC/castepconv,7,6,23,17,10,0,0
2024-11-18,ccpnc-database,4,2,40,2,none,0,0,0,0,0,/CCP-NC/ccpnc-database,12,2,30,12,10,0,0
2024-11-18,ccpnc-nomad-oasis,18,6,51,3,github.com,3,1,3,1,1,/CCP-NC/ccpnc-nomad-oasis,8,3,29,13,9,0,0
2024-11-18,crystcif-parse,0,0,1,1,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,1,1,1,1,1,0,0
2024-11-18,crystvis-js,0,0,4,2,Google,2,1,2,1,1,/ccp-nc/crystvis-js,2,1,4,2,2,0,0
2024-11-18,dipolar_averages,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-18,magresview,0,0,8,5,Google,6,3,6,3,1,/CCP-NC/magresview,5,5,8,7,3,0,0
2024-11-18,magresview-2,0,0,31,7,none,0,0,0,0,0,/CCP-NC/magresview-2/blob/main/Dockerfile,6,2,28,16,10,0,0
2024-11-18,make-supercell,1,1,28,18,Google,27,17,27,17,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,21,15,28,22,4,0,0
2024-11-18,metrics,52,23,4,1,none,0,0,0,0,0,/CCP-NC/metrics,1,1,4,4,4,0,0
2024-11-18,nomad-parser-magres,10,3,89,7,github.com,4,1,5,2,2,/CCP-NC/nomad-parser-magres,21,6,69,21,10,0,0
2024-11-18,orgdisord,0,0,22,14,ccp-nc.github.io,1,1,1,1,1,/CCP-NC/orgdisord,16,14,22,20,7,0,0
2024-11-18,parse-fmt,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-18,pspot-site,0,0,9,3,Google,7,3,9,4,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,4,3,9,7,4,0,0
2024-11-18,pynics,4,2,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-11-18,soprano,4,2,62,7,Google,5,4,5,4,1,/CCP-NC/soprano,11,5,44,15,10,0,0
2024-11-18,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-19,.github,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-19,castepconv,2,2,30,7,castep-docs.github.io,19,2,25,5,3,/CCP-NC/castepconv,10,7,27,19,10,0,0
2024-11-19,ccpnc-database,4,2,46,2,none,0,0,0,0,0,/CCP-NC/ccpnc-database,16,1,17,2,2,0,0
2024-11-19,ccpnc-nomad-oasis,5,3,29,3,github.com,3,1,3,1,1,/CCP-NC/ccpnc-nomad-oasis,6,2,22,9,7,0,0
2024-11-19,crystcif-parse,0,0,1,1,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,1,1,1,1,1,0,0
2024-11-19,crystvis-js,0,0,4,2,Google,2,1,2,1,1,/ccp-nc/crystvis-js,2,1,4,2,2,0,0
2024-11-19,dipolar_averages,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-19,magresview,0,0,8,5,Google,6,3,6,3,1,/CCP-NC/magresview,5,5,8,7,3,0,0
2024-11-19,magresview-2,0,0,27,7,none,0,0,0,0,0,/CCP-NC/magresview-2/blob/main/Dockerfile,6,2,23,12,10,0,0
2024-11-19,make-supercell,1,1,27,17,Google,26,16,26,16,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,19,13,27,21,4,0,0
2024-11-19,metrics,51,21,4,1,none,0,0,0,0,0,/CCP-NC/metrics,1,1,4,4,4,0,0
2024-11-19,nomad-parser-magres,11,4,87,6,github.com,3,1,3,1,1,/CCP-NC/nomad-parser-magres,14,4,49,16,10,0,0
2024-11-19,orgdisord,0,0,22,14,ccp-nc.github.io,1,1,1,1,1,/CCP-NC/orgdisord,16,14,22,20,7,0,0
2024-11-19,parse-fmt,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-19,pspot-site,0,0,9,3,Google,7,3,9,4,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,4,3,9,7,4,0,0
2024-11-19,pynics,4,2,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-11-19,soprano,4,2,56,6,Google,7,5,7,5,1,/CCP-NC/soprano,13,6,46,16,10,0,0
2024-11-19,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-20,.github,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-20,castepconv,2,2,18,6,castep-docs.github.io,6,1,12,4,3,/CCP-NC/castepconv,10,6,18,13,7,0,0
2024-11-20,ccpnc-database,1,1,20,1,none,0,0,0,0,0,/CCP-NC/ccpnc-database,17,1,20,2,2,0,0
2024-11-20,ccpnc-nomad-oasis,5,3,22,2,github.com,3,1,3,1,1,/CCP-NC/ccpnc-nomad-oasis,6,2,22,9,7,0,0
2024-11-20,crystcif-parse,0,0,1,1,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,1,1,1,1,1,0,0
2024-11-20,crystvis-js,1,1,4,2,Google,2,1,2,1,1,/ccp-nc/crystvis-js,2,1,4,2,2,0,0
2024-11-20,dipolar_averages,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-20,magresview,0,0,19,6,Google,6,3,6,3,1,/CCP-NC/magresview,15,5,18,7,3,0,0
2024-11-20,magresview-2,0,0,26,6,none,0,0,0,0,0,/CCP-NC/magresview-2/blob/main/Dockerfile,6,2,25,14,10,0,0
2024-11-20,make-supercell,1,1,27,17,Google,26,16,26,16,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,19,13,27,21,4,0,0
2024-11-20,metrics,53,23,4,1,none,0,0,0,0,0,/CCP-NC/metrics,1,1,4,4,4,0,0
2024-11-20,nomad-parser-magres,10,3,69,5,github.com,3,1,3,1,1,/CCP-NC/nomad-parser-magres,14,4,52,14,10,0,0
2024-11-20,orgdisord,0,0,22,14,ccp-nc.github.io,1,1,1,1,1,/CCP-NC/orgdisord,3,3,9,9,7,0,0
2024-11-20,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-20,pspot-site,0,0,5,2,Google,3,2,5,3,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,3,2,5,4,3,0,0
2024-11-20,pynics,3,1,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-11-20,soprano,3,1,59,6,Google,7,5,7,5,1,/CCP-NC/soprano,13,6,46,16,10,0,0
2024-11-20,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-21,.github,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-21,castepconv,2,2,19,6,castep-docs.github.io,10,2,13,4,3,/CCP-NC/castepconv,9,6,19,15,7,0,0
2024-11-21,ccpnc-database,2,1,21,1,none,0,0,0,0,0,/CCP-NC/ccpnc-database,16,1,19,2,2,0,0
2024-11-21,ccpnc-nomad-oasis,0,0,5,2,none,0,0,0,0,0,/CCP-NC/ccpnc-nomad-oasis,1,1,2,2,2,0,0
2024-11-21,crystcif-parse,0,0,1,1,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,1,1,1,1,1,0,0
2024-11-21,crystvis-js,1,1,4,2,Google,2,1,2,1,1,/ccp-nc/crystvis-js,2,1,4,2,2,0,0
2024-11-21,dipolar_averages,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-21,magresview,0,0,19,6,Google,6,3,6,3,1,/CCP-NC/magresview,15,5,18,7,3,0,0
2024-11-21,magresview-2,0,0,28,7,none,0,0,0,0,0,/CCP-NC/magresview-2/blob/main/Dockerfile,6,2,26,14,10,0,0
2024-11-21,make-supercell,1,1,30,17,Google,25,15,25,15,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,18,12,25,19,4,0,0
2024-11-21,metrics,55,25,4,1,none,0,0,0,0,0,/CCP-NC/metrics,1,1,4,4,4,0,0
2024-11-21,nomad-parser-magres,11,4,56,5,none,0,0,0,0,0,/CCP-NC/nomad-parser-magres,10,4,35,14,10,0,0
2024-11-21,orgdisord,0,0,9,3,ccp-nc.github.io,1,1,1,1,1,/CCP-NC/orgdisord,3,3,9,9,7,0,0
2024-11-21,parse-fmt,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-21,pspot-site,0,0,5,2,Google,3,2,5,3,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,3,2,5,4,3,0,0
2024-11-21,pynics,3,1,1,1,none,0,0,0,0,0,/CCP-NC/pynics,1,1,1,1,1,0,0
2024-11-21,soprano,3,1,58,6,Google,7,5,10,6,2,/CCP-NC/soprano,13,6,46,16,10,0,0
2024-11-21,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-22,.github,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-22,castepconv,2,2,20,7,castep-docs.github.io,10,2,13,4,3,/CCP-NC/castepconv,9,6,19,15,7,0,0
2024-11-22,ccpnc-database,2,1,30,1,none,0,0,0,0,0,/CCP-NC/ccpnc-database,18,1,30,8,8,0,0
2024-11-22,ccpnc-nomad-oasis,0,0,2,1,none,0,0,0,0,0,/CCP-NC/ccpnc-nomad-oasis,1,1,2,2,2,0,0
2024-11-22,crystcif-parse,0,0,1,1,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,1,1,1,1,1,0,0
2024-11-22,crystvis-js,1,1,4,2,Google,2,1,2,1,1,/ccp-nc/crystvis-js,2,1,4,2,2,0,0
2024-11-22,dipolar_averages,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-22,magresview,0,0,21,7,Google,7,4,7,4,1,/CCP-NC/magresview,18,7,21,9,3,0,0
2024-11-22,magresview-2,0,0,28,7,Google,1,1,1,1,1,/CCP-NC/magresview-2/blob/main/Dockerfile,6,2,27,15,10,0,0
2024-11-22,make-supercell,1,1,29,16,Google,29,16,29,16,1,/CCP-NC/make-supercell/blob/master/make-supercell.py,21,13,29,21,4,0,0
2024-11-22,metrics,55,25,4,1,none,0,0,0,0,0,/CCP-NC/metrics,1,1,4,4,4,0,0
2024-11-22,nomad-parser-magres,8,4,45,5,none,0,0,0,0,0,/CCP-NC/nomad-parser-magres,11,4,39,14,10,0,0
2024-11-22,orgdisord,0,0,9,3,ccp-nc.github.io,1,1,1,1,1,/CCP-NC/orgdisord,3,3,9,9,7,0,0
2024-11-22,parse-fmt,2,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-22,pspot-site,0,0,5,2,Google,3,2,5,3,2,/CCP-NC/pspot-site/blob/master/generate/castep_keywords.json,3,2,5,4,3,0,0
2024-11-22,pynics,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-22,soprano,3,1,58,6,Google,7,5,10,6,2,/CCP-NC/soprano,13,6,46,16,10,0,0
2024-11-22,staged-recipes,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-23,.github,1,1,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
2024-11-23,castepconv,2,2,21,7,castep-docs.github.io,10,2,15,6,3,/CCP-NC/castepconv,11,7,21,16,7,0,0
2024-11-23,ccpnc-database,2,1,30,1,none,0,0,0,0,0,/CCP-NC/ccpnc-database,18,1,30,8,8,0,0
2024-11-23,ccpnc-nomad-oasis,0,0,2,1,none,0,0,0,0,0,/CCP-NC/ccpnc-nomad-oasis,1,1,2,2,2,0,0
2024-11-23,crystcif-parse,0,0,1,1,npmjs.com,1,1,1,1,1,/CCP-NC/crystcif-parse,1,1,1,1,1,0,0
2024-11-23,crystvis-js,1,1,4,2,Google,2,1,2,1,1,/ccp-nc/crystvis-js,2,1,4,2,2,0,0
2024-11-23,dipolar_averages,0,0,0,0,none,0,0,0,0,0,none,0,0,0,0,0,0,0
